date,value
2010-07-31,228232.5371
2010-08-31,205326.3359
2010-08-31,192421.0359
2010-08-31,156139
2010-08-31,156608.3219
2010-08-31,301106.8186
2010-08-31,128162.4982
2010-08-31,116129.3483
2010-08-31,172120.8972
2010-08-31,222365
2010-08-31,140214
2010-08-31,164112.6886
2010-08-31,273334
2010-08-31,102437
2010-08-31,265495.4981
2010-08-31,88374
2010-08-31,96316
2010-08-31,192808.9922
2010-08-31,133154
2010-08-31,287611.9962
2010-08-31,143413.0063
2010-08-31,57154
2010-08-31,170096.6124
2010-08-31,180380
2010-08-31,109263
2010-08-31,135470
2010-08-31,287869.6614
2010-08-31,207759.284
2010-08-31,216767
2010-08-31,82894
2010-08-31,140495.5536
2010-08-31,235824.9915
2010-08-31,213032.6484
2010-08-31,268494.3692
2010-08-31,271153.408
2010-08-31,211400.2352
2010-08-31,256285.4997
2010-08-31,206810.7651
2010-08-31,248631.4391
2010-08-31,227007.35
2010-09-30,203895.1866
2010-09-30,191831.6392
2010-09-30,155228
2010-09-30,155839.2113
2010-09-30,299770.6336
2010-09-30,127244.5919
2010-09-30,115861.527
2010-09-30,171452.5376
2010-09-30,220307
2010-09-30,141830
2010-09-30,162985.7223
2010-09-30,271278
2010-09-30,102288
2010-09-30,264877.4956
2010-09-30,87694
2010-09-30,96060
2010-09-30,193541.3182
2010-09-30,133457
2010-09-30,284804.6046
2010-09-30,142881.3676
2010-09-30,57072
2010-09-30,168275.8566
2010-09-30,178956
2010-09-30,110047
2010-09-30,134453
2010-09-30,285998.2212
2010-09-30,206088.1686
2010-09-30,216959
2010-09-30,83298
2010-09-30,141042.5198
2010-09-30,235237.4387
2010-09-30,212292.5575
2010-09-30,265581.778
2010-09-30,268025.8001
2010-09-30,208923.3479
2010-09-30,254019.7129
2010-09-30,204475.1023
2010-09-30,245488.8198
2010-09-30,225660.7322
2010-10-31,203040.9722
2010-10-31,191974.901
2010-10-31,156105
2010-10-31,155276.3875
2010-10-31,298816.9042
2010-10-31,126636.834
2010-10-31,115702.384
2010-10-31,170773.4892
2010-10-31,217625
2010-10-31,143972
2010-10-31,160860.2812
2010-10-31,269845
2010-10-31,100786
2010-10-31,264745.6497
2010-10-31,87090
2010-10-31,95469
2010-10-31,193481.1268
2010-10-31,134402
2010-10-31,283069.7306
2010-10-31,142323.8338
2010-10-31,57104
2010-10-31,167682.1348
2010-10-31,177671
2010-10-31,109171
2010-10-31,133918
2010-10-31,284888.5178
2010-10-31,204699.07
2010-10-31,217591
2010-10-31,83279
2010-10-31,141333.4415
2010-10-31,234399.5629
2010-10-31,211382.6612
2010-10-31,263132.4372
2010-10-31,265305.5412
2010-10-31,206465.8981
2010-10-31,251749.7996
2010-10-31,202168.3959
2010-10-31,242684.3973
2010-10-31,224119.4477
2010-11-30,202298.8002
2010-11-30,191801.942
2010-11-30,155923
2010-11-30,155334.4312
2010-11-30,297370.3502
2010-11-30,126071.477
2010-11-30,115348.1259
2010-11-30,169921.1273
2010-11-30,216248
2010-11-30,145055
2010-11-30,158956.6445
2010-11-30,268933
2010-11-30,99356
2010-11-30,264242.2377
2010-11-30,86797
2010-11-30,95027
2010-11-30,192968.6066
2010-11-30,135412
2010-11-30,282764.9683
2010-11-30,141586.3072
2010-11-30,57144
2010-11-30,168031.6728
2010-11-30,176615
2010-11-30,107911
2010-11-30,133665
2010-11-30,283648.946
2010-11-30,203225.9774
2010-11-30,218309
2010-11-30,83378
2010-11-30,140790.1674
2010-11-30,233069.7179
2010-11-30,210348.1077
2010-11-30,260982.4444
2010-11-30,263032.1076
2010-11-30,204222.967
2010-11-30,249511.2547
2010-11-30,200018.4444
2010-11-30,240929.2696
2010-11-30,222506.5349
2010-12-31,202059.5344
2010-12-31,191883.4397
2010-12-31,156921
2010-12-31,155157.9031
2010-12-31,296475.2914
2010-12-31,125450.3594
2010-12-31,114766.2654
2010-12-31,169098.1862
2010-12-31,215660
2010-12-31,144542
2010-12-31,157488.959
2010-12-31,268675
2010-12-31,98173
2010-12-31,263286.1764
2010-12-31,85998
2010-12-31,94637
2010-12-31,192431.3395
2010-12-31,135291
2010-12-31,282899.4939
2010-12-31,140800.7014
2010-12-31,57351
2010-12-31,168288.0066
2010-12-31,175100
2010-12-31,106730
2010-12-31,132703
2010-12-31,282757.4174
2010-12-31,201992.5807
2010-12-31,216667
2010-12-31,82613
2010-12-31,140198.8241
2010-12-31,231486.977
2010-12-31,209224.5003
2010-12-31,257960.571
2010-12-31,260306.8587
2010-12-31,200960.4417
2010-12-31,246170.2268
2010-12-31,196692.7003
2010-12-31,238870.3816
2010-12-31,220630.4615
2011-01-31,197937.2775
2011-01-31,193749.1576
2011-01-31,157105
2011-01-31,154583.5029
2011-01-31,295220.3347
2011-01-31,125808.8424
2011-01-31,116311.0912
2011-01-31,168352.2124
2011-01-31,214449
2011-01-31,144459
2011-01-31,155921.0721
2011-01-31,267807
2011-01-31,97849
2011-01-31,260778.0709
2011-01-31,85526
2011-01-31,94969
2011-01-31,192086.9264
2011-01-31,134199
2011-01-31,281479.1331
2011-01-31,139587.1024
2011-01-31,57220
2011-01-31,169897.2226
2011-01-31,172435
2011-01-31,106470
2011-01-31,131951
2011-01-31,280640.0189
2011-01-31,201783.7195
2011-01-31,213895
2011-01-31,82186
2011-01-31,139206.4922
2011-01-31,229370.8337
2011-01-31,207665.9059
2011-01-31,254936.2309
2011-01-31,257642.2823
2011-01-31,197979.8226
2011-01-31,242970.4996
2011-01-31,193693.4098
2011-01-31,236607.4361
2011-01-31,218947.7746
2011-02-28,192584.9398
2011-02-28,196487.6274
2011-02-28,158040
2011-02-28,153260.4576
2011-02-28,294153.1425
2011-02-28,126446.2002
2011-02-28,118489.0045
2011-02-28,167828.4877
2011-02-28,213694
2011-02-28,144209
2011-02-28,154294.769
2011-02-28,266782
2011-02-28,97837
2011-02-28,258321.1154
2011-02-28,84094
2011-02-28,94829
2011-02-28,192082.6123
2011-02-28,132449
2011-02-28,279225.8324
2011-02-28,138327.0809
2011-02-28,57046
2011-02-28,172287.3336
2011-02-28,169611
2011-02-28,105893
2011-02-28,130930
2011-02-28,278751.8868
2011-02-28,202485.9421
2011-02-28,211272
2011-02-28,81116
2011-02-28,138240.6007
2011-02-28,227305.5609
2011-02-28,206031.141
2011-02-28,253357.0452
2011-02-28,256170.4155
2011-02-28,196025.3696
2011-02-28,241129.0597
2011-02-28,191949.4226
2011-02-28,235151.5812
2011-02-28,217691.4834
2011-03-31,186451.5446
2011-03-31,199062.4534
2011-03-31,157471
2011-03-31,152122.8831
2011-03-31,292300.7474
2011-03-31,127205.7422
2011-03-31,121078.647
2011-03-31,166932.7061
2011-03-31,211688
2011-03-31,144255
2011-03-31,151902.4044
2011-03-31,265533
2011-03-31,97708
2011-03-31,256109.133
2011-03-31,83311
2011-03-31,94574
2011-03-31,192350.9154
2011-03-31,132024
2011-03-31,276527.8896
2011-03-31,137118.2638
2011-03-31,56697
2011-03-31,174822.1044
2011-03-31,167080
2011-03-31,105432
2011-03-31,130215
2011-03-31,276591.8464
2011-03-31,202753.6528
2011-03-31,209512
2011-03-31,80509
2011-03-31,137184.4589
2011-03-31,225308.1876
2011-03-31,204235.9864
2011-03-31,252591.7343
2011-03-31,255369.412
2011-03-31,194932.9835
2011-03-31,240152.3652
2011-03-31,191119.6525
2011-03-31,233274.6932
2011-03-31,216521.3624
2011-04-30,183717.2399
2011-04-30,199376.0589
2011-04-30,157567
2011-04-30,151066.3452
2011-04-30,291205.2378
2011-04-30,126947.0322
2011-04-30,121589.3611
2011-04-30,165565.5489
2011-04-30,210198
2011-04-30,143015
2011-04-30,150478.9612
2011-04-30,264016
2011-04-30,97258
2011-04-30,254315.0994
2011-04-30,82561
2011-04-30,94346
2011-04-30,192812.4735
2011-04-30,132033
2011-04-30,274828.76
2011-04-30,136251.0816
2011-04-30,56205
2011-04-30,175379.8049
2011-04-30,165679
2011-04-30,105040
2011-04-30,130118
2011-04-30,275586.3638
2011-04-30,202227.9735
2011-04-30,208409
2011-04-30,79841
2011-04-30,136734.8167
2011-04-30,223781.2996
2011-04-30,202892.1676
2011-04-30,251175.344
2011-04-30,253924.5962
2011-04-30,193318.2791
2011-04-30,238986.3457
2011-04-30,189513.2435
2011-04-30,230638.3627
2011-04-30,215266.14
2011-05-31,182396.377
2011-05-31,199057.7214
2011-05-31,157425
2011-05-31,150096.9789
2011-05-31,289866.6971
2011-05-31,126626.2806
2011-05-31,121603.2711
2011-05-31,164052.9312
2011-05-31,209986
2011-05-31,142788
2011-05-31,149924.0031
2011-05-31,262253
2011-05-31,97140
2011-05-31,252924.6948
2011-05-31,82379
2011-05-31,94021
2011-05-31,193006.8331
2011-05-31,131945
2011-05-31,273377.2697
2011-05-31,135668.9059
2011-05-31,55775
2011-05-31,175463.1881
2011-05-31,164837
2011-05-31,105149
2011-05-31,130099
2011-05-31,274459.3438
2011-05-31,201436.3228
2011-05-31,207282
2011-05-31,79472
2011-05-31,136661.3179
2011-05-31,222611.4795
2011-05-31,202009.5269
2011-05-31,247974.5175
2011-05-31,250994.2614
2011-05-31,190580.2293
2011-05-31,236214.6515
2011-05-31,186586.0917
2011-05-31,226705.7855
2011-05-31,213901.4565
2011-06-30,182001.6984
2011-06-30,198797.4193
2011-06-30,158314
2011-06-30,149308.2153
2011-06-30,288812.4269
2011-06-30,126360.1722
2011-06-30,121289.5734
2011-06-30,163079.23
2011-06-30,210633
2011-06-30,143127
2011-06-30,149774.2252
2011-06-30,261475
2011-06-30,96922
2011-06-30,251530.0205
2011-06-30,82149
2011-06-30,94162
2011-06-30,193648.9735
2011-06-30,131318
2011-06-30,272626.4856
2011-06-30,135262.517
2011-06-30,55414
2011-06-30,175292.3817
2011-06-30,164926
2011-06-30,105163
2011-06-30,130177
2011-06-30,273517.9225
2011-06-30,201323.0278
2011-06-30,206641
2011-06-30,79342
2011-06-30,136942.7133
2011-06-30,221929.0168
2011-06-30,201467.9244
2011-06-30,245711.7702
2011-06-30,248947.6166
2011-06-30,188773.9324
2011-06-30,234605.7686
2011-06-30,184435.2997
2011-06-30,224251.4233
2011-06-30,212977.6341
2011-07-31,181842.189
2011-07-31,198433.5967
2011-07-31,160195
2011-07-31,148975.6094
2011-07-31,287350.9199
2011-07-31,126223.0228
2011-07-31,121037.7857
2011-07-31,162619.0049
2011-07-31,211646
2011-07-31,143802
2011-07-31,148782.8859
2011-07-31,260857
2011-07-31,97105
2011-07-31,251320.1322
2011-07-31,82513
2011-07-31,94551
2011-07-31,194595.8363
2011-07-31,130385
2011-07-31,272586.3661
2011-07-31,134960.4263
2011-07-31,55471
2011-07-31,175104.0357
2011-07-31,165527
2011-07-31,104895
2011-07-31,130863
2011-07-31,272606.5234
2011-07-31,200872.9249
2011-07-31,206374
2011-07-31,79400
2011-07-31,137201.4514
2011-07-31,221685.1889
2011-07-31,201220.0854
2011-07-31,244097.4415
2011-07-31,247566.6791
2011-07-31,187110.2484
2011-07-31,233470.9618
2011-07-31,182804.3135
2011-07-31,222137.3073
2011-07-31,212290.3598
2011-08-31,181799.4197
2011-08-31,197538.1941
2011-08-31,162040
2011-08-31,148712.645
2011-08-31,286656.6754
2011-08-31,125914.9916
2011-08-31,120581.9593
2011-08-31,162300.9496
2011-08-31,211224
2011-08-31,143316
2011-08-31,146987.8613
2011-08-31,260869
2011-08-31,96778
2011-08-31,251511.4668
2011-08-31,82513
2011-08-31,94371
2011-08-31,195343.2193
2011-08-31,129692
2011-08-31,272394.8123
2011-08-31,134552.7131
2011-08-31,55508
2011-08-31,174055.2891
2011-08-31,166021
2011-08-31,103850
2011-08-31,131321
2011-08-31,271964.3561
2011-08-31,200223.0739
2011-08-31,205733
2011-08-31,79114
2011-08-31,137225.8487
2011-08-31,221439.9323
2011-08-31,200789.0397
2011-08-31,243405.3166
2011-08-31,246926.9549
2011-08-31,185735.8514
2011-08-31,232951.579
2011-08-31,181327.6389
2011-08-31,220456.5523
2011-08-31,211604.7903
2011-09-30,181351.8835
2011-09-30,196503.4726
2011-09-30,162267
2011-09-30,148474.575
2011-09-30,286490.0456
2011-09-30,125702.6622
2011-09-30,120367.6786
2011-09-30,162120.621
2011-09-30,210999
2011-09-30,143241
2011-09-30,145111.5832
2011-09-30,259756
2011-09-30,96448
2011-09-30,251583.2959
2011-09-30,82870
2011-09-30,94424
2011-09-30,194726.8397
2011-09-30,130110
2011-09-30,271645.2533
2011-09-30,134253.954
2011-09-30,55563
2011-09-30,173351.7618
2011-09-30,167065
2011-09-30,103103
2011-09-30,132147
2011-09-30,271067.3014
2011-09-30,199728.36
2011-09-30,205075
2011-09-30,78807
2011-09-30,136908.027
2011-09-30,221068.9681
2011-09-30,200326.4726
2011-09-30,241064.6701
2011-09-30,244737.5866
2011-09-30,183099.26
2011-09-30,230579.314
2011-09-30,178542.4505
2011-09-30,217583.8509
2011-09-30,210868.976
2011-10-31,180804.3195
2011-10-31,195946.3088
2011-10-31,161397
2011-10-31,148355.8986
2011-10-31,286937.289
2011-10-31,125694.7184
2011-10-31,120449.167
2011-10-31,162062.9155
2011-10-31,211878
2011-10-31,143345
2011-10-31,144426.8474
2011-10-31,259186
2011-10-31,95958
2011-10-31,251264.7616
2011-10-31,82769
2011-10-31,94512
2011-10-31,193379.7286
2011-10-31,130401
2011-10-31,270270.5281
2011-10-31,134125.5508
2011-10-31,55463
2011-10-31,173147.1724
2011-10-31,167496
2011-10-31,102747
2011-10-31,132121
2011-10-31,270239.5683
2011-10-31,199706.4855
2011-10-31,204613
2011-10-31,78579
2011-10-31,136760.1616
2011-10-31,220698.784
2011-10-31,199687.8419
2011-10-31,239418.9378
2011-10-31,243359.428
2011-10-31,181253.7497
2011-10-31,228567.7794
2011-10-31,176290.4716
2011-10-31,215361.5966
2011-10-31,210196.7552
2011-11-30,180059.0266
2011-11-30,196079.0624
2011-11-30,160686
2011-11-30,148352.1163
2011-11-30,287151.2571
2011-11-30,125867.8584
2011-11-30,120738.8527
2011-11-30,162128.8963
2011-11-30,212564
2011-11-30,143140
2011-11-30,143954.8728
2011-11-30,259027
2011-11-30,95100
2011-11-30,250241.7913
2011-11-30,82936
2011-11-30,94622
2011-11-30,192190.1154
2011-11-30,130658
2011-11-30,268610.124
2011-11-30,134153.3975
2011-11-30,55332
2011-11-30,173659.8024
2011-11-30,168079
2011-11-30,102575
2011-11-30,132132
2011-11-30,269474.2563
2011-11-30,199830.433
2011-11-30,204746
2011-11-30,78278
2011-11-30,136780.9654
2011-11-30,220433.1575
2011-11-30,199174.8333
2011-11-30,237523.6455
2011-11-30,242022.6789
2011-11-30,179496.0563
2011-11-30,226519.1311
2011-11-30,174364.073
2011-11-30,213138.2999
2011-11-30,209703.9937
2011-12-31,179632.8452
2011-12-31,197224.8932
2011-12-31,160415
2011-12-31,149212.479
2011-12-31,286895.5571
2011-12-31,126360.6959
2011-12-31,121477.8621
2011-12-31,162297.0066
2011-12-31,213188
2011-12-31,143196
2011-12-31,143823.2552
2011-12-31,259438
2011-12-31,94477
2011-12-31,249679.3241
2011-12-31,83084
2011-12-31,94886
2011-12-31,191727.6734
2011-12-31,131065
2011-12-31,267486.1588
2011-12-31,134225.6251
2011-12-31,54830
2011-12-31,174155.2106
2011-12-31,168239
2011-12-31,102660
2011-12-31,131911
2011-12-31,269359.1412
2011-12-31,200345.9884
2011-12-31,205179
2011-12-31,78134
2011-12-31,136982.1769
2011-12-31,220457.3815
2011-12-31,198991.8893
2011-12-31,237009.3185
2011-12-31,241852.2895
2011-12-31,179027.1226
2011-12-31,225961.1151
2011-12-31,173896.5753
2011-12-31,212001.9179
2011-12-31,209437.1579
2012-01-31,180802.5855
2012-01-31,199210.1996
2012-01-31,160448
2012-01-31,148517.0636
2012-01-31,285697.39
2012-01-31,126547.981
2012-01-31,121115.4096
2012-01-31,162450.4733
2012-01-31,214158
2012-01-31,142004
2012-01-31,143785.1949
2012-01-31,258414
2012-01-31,93535
2012-01-31,250833.9964
2012-01-31,83427
2012-01-31,95136
2012-01-31,192049.9284
2012-01-31,131280
2012-01-31,268891.2149
2012-01-31,134161.0049
2012-01-31,54448
2012-01-31,174507.8882
2012-01-31,170019
2012-01-31,101890
2012-01-31,131158
2012-01-31,272942.2497
2012-01-31,200526.4611
2012-01-31,205372
2012-01-31,77963
2012-01-31,136961.6717
2012-01-31,95093
2012-01-31,220484.1017
2012-01-31,199482.4784
2012-01-31,236871.139
2012-01-31,242148.7034
2012-01-31,178950.6729
2012-01-31,225800.3271
2012-01-31,173687.7246
2012-01-31,211489.5882
2012-01-31,209395.8643
2012-02-29,182719.8404
2012-02-29,201678.1112
2012-02-29,159703
2012-02-29,147382.3183
2012-02-29,284419.6761
2012-02-29,126856.0679
2012-02-29,120676.1326
2012-02-29,162674.4321
2012-02-29,215420
2012-02-29,141445
2012-02-29,144280.4197
2012-02-29,256494
2012-02-29,93453
2012-02-29,253330.4881
2012-02-29,84667
2012-02-29,95504
2012-02-29,192840.9631
2012-02-29,131269
2012-02-29,272221.9231
2012-02-29,134162.6043
2012-02-29,54145
2012-02-29,174795.1378
2012-02-29,172057
2012-02-29,101250
2012-02-29,130612
2012-02-29,310730
2012-02-29,200810.8452
2012-02-29,205139
2012-02-29,78888
2012-02-29,137585.8373
2012-02-29,94374
2012-02-29,220500.2128
2012-02-29,200143.1738
2012-02-29,236570.3405
2012-02-29,241840.3272
2012-02-29,178778.7739
2012-02-29,225345.3234
2012-02-29,173195.8606
2012-02-29,211135.9586
2012-02-29,209133.1351
2012-03-31,185814.2027
2012-03-31,204264.9862
2012-03-31,160106
2012-03-31,145499.975
2012-03-31,283356.1786
2012-03-31,127148.8511
2012-03-31,120282.4327
2012-03-31,163987.9457
2012-03-31,217027
2012-03-31,140844
2012-03-31,144759.0588
2012-03-31,254730
2012-03-31,93087
2012-03-31,256806.3774
2012-03-31,85934
2012-03-31,95564
2012-03-31,194128.0359
2012-03-31,130621
2012-03-31,277683.1839
2012-03-31,135137.9354
2012-03-31,54253
2012-03-31,175436.7166
2012-03-31,174147
2012-03-31,100993
2012-03-31,130463
2012-03-31,310586
2012-03-31,201210.6736
2012-03-31,205003
2012-03-31,79950
2012-03-31,139231.7595
2012-03-31,94121
2012-03-31,220764.8536
2012-03-31,201170.1631
2012-03-31,235699.4478
2012-03-31,240820.5326
2012-03-31,178007.3029
2012-03-31,224181.8829
2012-03-31,172141.9272
2012-03-31,210790.1014
2012-03-31,208773.228
2012-04-30,188030.229
2012-04-30,206003.4145
2012-04-30,160321
2012-04-30,145693.892
2012-04-30,283395.6885
2012-04-30,128170.6364
2012-04-30,121469.9483
2012-04-30,165522.5917
2012-04-30,217422
2012-04-30,141223
2012-04-30,145189.9051
2012-04-30,254007
2012-04-30,92894
2012-04-30,258906.1777
2012-04-30,86911
2012-04-30,95629
2012-04-30,195389.6716
2012-04-30,130295
2012-04-30,282393.2969
2012-04-30,136474.243
2012-04-30,54327
2012-04-30,176536.429
2012-04-30,174707
2012-04-30,101217
2012-04-30,130414
2012-04-30,287559.8384
2012-04-30,202182.168
2012-04-30,204804
2012-04-30,80937
2012-04-30,141472.9736
2012-04-30,93612
2012-04-30,221414.3784
2012-04-30,202029.8258
2012-04-30,234223.3238
2012-04-30,238746.8646
2012-04-30,176733.9651
2012-04-30,222329.7255
2012-04-30,170867.2976
2012-04-30,210248.1376
2012-04-30,208364.5993
2012-05-31,189944.818
2012-05-31,207562.3852
2012-05-31,161609
2012-05-31,146477.1922
2012-05-31,282982.0763
2012-05-31,129413.8382
2012-05-31,123043.7167
2012-05-31,166834.6575
2012-05-31,217456
2012-05-31,141368
2012-05-31,145824.505
2012-05-31,254111
2012-05-31,92462
2012-05-31,260448.5718
2012-05-31,87096
2012-05-31,95961
2012-05-31,196117.598
2012-05-31,130254
2012-05-31,286735.6587
2012-05-31,137941.4074
2012-05-31,54308
2012-05-31,178196.0463
2012-05-31,175330
2012-05-31,101310
2012-05-31,130443
2012-05-31,290403.4389
2012-05-31,203379.6181
2012-05-31,204802
2012-05-31,81470
2012-05-31,144072.5473
2012-05-31,93726
2012-05-31,222380.7869
2012-05-31,202857.0194
2012-05-31,233382.1393
2012-05-31,237511.3652
2012-05-31,176149.5394
2012-05-31,221123.0554
